0.6059 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
35.1766 	EXP 	New trial (rep=0, index=0): OrderedDict([('AF_rep', 0), ('AM_rep', 0), ('CF_rep', 0), ('CM_rep', 1)])
35.1818 	EXP 	Imported conditionList/AF_list2.xlsx as conditions, 14 conditions, 3 params
35.1821 	EXP 	Created sequence: random, trialTypes=14, nReps=0, seed=None
35.1870 	EXP 	Imported conditionList/AM_list3.xlsx as conditions, 14 conditions, 3 params
35.1872 	EXP 	Created sequence: random, trialTypes=14, nReps=0, seed=None
35.1921 	EXP 	Imported conditionList/CF_list2.xlsx as conditions, 14 conditions, 3 params
35.1923 	EXP 	Created sequence: random, trialTypes=14, nReps=0, seed=None
35.1973 	EXP 	Imported conditionList/CM_list5.xlsx as conditions, 14 conditions, 3 params
35.1975 	EXP 	Created sequence: random, trialTypes=14, nReps=1, seed=None
35.1978 	EXP 	New trial (rep=0, index=0): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_03_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_03_250.png'), ('TrailType', 'S')])
35.2126 	DATA 	Keypress: space
35.2198 	WARNING 	t of last frame was 49.17ms (=1/20)
35.2198 	EXP 	BreakText: autoDraw = False
35.2198 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
35.2198 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_03_250.png'
35.2198 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
35.2198 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_03_250.png'
35.2198 	EXP 	Fixation4: autoDraw = True
35.7048 	EXP 	CM_image_1: autoDraw = True
35.7048 	EXP 	CM_image_2: autoDraw = True
35.7213 	EXP 	Fixation4: autoDraw = False
36.5559 	DATA 	Mouse: Left button down, pos=(1279,453)
36.5713 	EXP 	Fixation4: autoDraw = False
36.5713 	EXP 	CM_image_1: autoDraw = False
36.5713 	EXP 	CM_image_2: autoDraw = False
36.5713 	EXP 	BlankTest: autoDraw = True
36.6394 	DATA 	Mouse:  Left button up, pos=(1279,453)
37.0559 	EXP 	New trial (rep=0, index=1): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_04_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_04_250.png'), ('TrailType', 'S')])
37.0723 	EXP 	BlankTest: autoDraw = False
37.0723 	EXP 	BlankTest: autoDraw = False
37.0723 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
37.0723 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_04_250.png'
37.0723 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
37.0723 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_04_250.png'
37.0723 	EXP 	Fixation4: autoDraw = True
37.5713 	EXP 	CM_image_1: autoDraw = True
37.5713 	EXP 	CM_image_2: autoDraw = True
37.5881 	EXP 	Fixation4: autoDraw = False
38.1560 	DATA 	Mouse: Left button down, pos=(1287,863)
38.1713 	EXP 	Fixation4: autoDraw = False
38.1713 	EXP 	CM_image_1: autoDraw = False
38.1713 	EXP 	CM_image_2: autoDraw = False
38.1713 	EXP 	BlankTest: autoDraw = True
38.2568 	DATA 	Mouse:  Left button up, pos=(1287,863)
38.6559 	EXP 	New trial (rep=0, index=2): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_06_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_06_250.png'), ('TrailType', 'S')])
38.6724 	EXP 	BlankTest: autoDraw = False
38.6724 	EXP 	BlankTest: autoDraw = False
38.6724 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
38.6724 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_06_250.png'
38.6724 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
38.6724 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_06_250.png'
38.6724 	EXP 	Fixation4: autoDraw = True
39.1714 	EXP 	Fixation4: autoDraw = False
39.1714 	EXP 	CM_image_1: autoDraw = True
39.1714 	EXP 	CM_image_2: autoDraw = True
39.6555 	DATA 	Mouse: Left button down, pos=(1279,541)
39.6713 	EXP 	Fixation4: autoDraw = False
39.6713 	EXP 	CM_image_1: autoDraw = False
39.6713 	EXP 	CM_image_2: autoDraw = False
39.6713 	EXP 	BlankTest: autoDraw = True
39.7395 	DATA 	Mouse:  Left button up, pos=(1279,541)
40.1560 	EXP 	New trial (rep=0, index=3): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/L_C_M_10_270.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_10_250.png'), ('TrailType', 'DLU')])
40.1705 	EXP 	BlankTest: autoDraw = False
40.1705 	EXP 	BlankTest: autoDraw = False
40.1705 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
40.1705 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/L_C_M_10_270.png'
40.1705 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
40.1705 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_10_250.png'
40.1705 	EXP 	Fixation4: autoDraw = True
40.6718 	EXP 	Fixation4: autoDraw = False
40.6718 	EXP 	CM_image_1: autoDraw = True
40.6718 	EXP 	CM_image_2: autoDraw = True
41.2056 	DATA 	Mouse: Left button down, pos=(1288,888)
41.2214 	EXP 	Fixation4: autoDraw = False
41.2214 	EXP 	CM_image_1: autoDraw = False
41.2214 	EXP 	CM_image_2: autoDraw = False
41.2214 	EXP 	BlankTest: autoDraw = True
41.2733 	DATA 	Mouse:  Left button up, pos=(1288,888)
41.7060 	EXP 	New trial (rep=0, index=4): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_05_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_05_250.png'), ('TrailType', 'S')])
41.7225 	EXP 	BlankTest: autoDraw = False
41.7225 	EXP 	BlankTest: autoDraw = False
41.7225 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
41.7225 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_05_250.png'
41.7225 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
41.7225 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_05_250.png'
41.7225 	EXP 	Fixation4: autoDraw = True
42.2214 	EXP 	CM_image_1: autoDraw = True
42.2214 	EXP 	CM_image_2: autoDraw = True
42.2382 	EXP 	Fixation4: autoDraw = False
42.7894 	DATA 	Mouse: Left button down, pos=(1276,525)
42.8051 	EXP 	Fixation4: autoDraw = False
42.8051 	EXP 	CM_image_1: autoDraw = False
42.8051 	EXP 	CM_image_2: autoDraw = False
42.8051 	EXP 	BlankTest: autoDraw = True
42.8731 	DATA 	Mouse:  Left button up, pos=(1276,525)
43.2893 	EXP 	New trial (rep=0, index=5): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/L_C_M_04_270.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_04_250.png'), ('TrailType', 'DLU')])
43.3060 	EXP 	BlankTest: autoDraw = False
43.3060 	EXP 	BlankTest: autoDraw = False
43.3060 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
43.3060 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/L_C_M_04_270.png'
43.3060 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
43.3060 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_04_250.png'
43.3060 	EXP 	Fixation4: autoDraw = True
43.8051 	EXP 	Fixation4: autoDraw = False
43.8051 	EXP 	CM_image_1: autoDraw = True
43.8051 	EXP 	CM_image_2: autoDraw = True
44.3730 	DATA 	Mouse: Left button down, pos=(1282,562)
44.3882 	EXP 	Fixation4: autoDraw = False
44.3882 	EXP 	CM_image_1: autoDraw = False
44.3882 	EXP 	CM_image_2: autoDraw = False
44.3882 	EXP 	BlankTest: autoDraw = True
44.4566 	DATA 	Mouse:  Left button up, pos=(1282,562)
44.8728 	EXP 	New trial (rep=0, index=6): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_06_250.png'), ('Lower_Image', 'materials/Caucasian/Male/L_C_M_06_270.png'), ('TrailType', 'DLD')])
44.8891 	EXP 	BlankTest: autoDraw = False
44.8891 	EXP 	BlankTest: autoDraw = False
44.8891 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
44.8891 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_06_250.png'
44.8891 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
44.8891 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/L_C_M_06_270.png'
44.8891 	EXP 	Fixation4: autoDraw = True
45.3886 	EXP 	Fixation4: autoDraw = False
45.3886 	EXP 	CM_image_1: autoDraw = True
45.3886 	EXP 	CM_image_2: autoDraw = True
45.7563 	DATA 	Mouse: Left button down, pos=(1281,699)
45.7569 	DATA 	Mouse:  Left button up, pos=(1281,699)
46.0070 	DATA 	Mouse: Left button down, pos=(1281,699)
46.1056 	DATA 	Mouse:  Left button up, pos=(1281,699)
46.1892 	DATA 	Mouse: Left button down, pos=(1281,699)
46.2736 	DATA 	Mouse:  Left button up, pos=(1281,699)
46.3560 	DATA 	Mouse: Left button down, pos=(1281,699)
46.4562 	DATA 	Mouse:  Left button up, pos=(1281,699)
46.5226 	DATA 	Mouse: Left button down, pos=(1281,699)
46.6061 	DATA 	Mouse:  Left button up, pos=(1281,699)
47.1891 	DATA 	Mouse: Left button down, pos=(1296,926)
47.2046 	EXP 	Fixation4: autoDraw = False
